sub_category,title,text,table_markdown,images
써큘레이터,전원이 안들어와요/작동 중 전원이 꺼져요/차단기가 내려가요,"▶본체에 어댑터가 연결되는 모델의 경우 확인해 주세요. • 일부 써큘레이터의 전원코드선은 본체와도 분리가 가능합니다. 본체와 전원연결 어댑터가 잘 연결되어있는지 확인해 주세요. ▶제품의 전원코드선이 연결된 콘센트를 확인해 주세요. • 제품의 전원코드선이 콘센트에 정상적으로 잘 연결되어 있는지 확인해 주세요. • 제품의 전원코드선이 콘센트에 연결되어 있다면 해당 콘센트에 드라이기 등 소형 전기제품를 연결하여 콘센트의 전원공급 상태가 정상인지 확인해 주세요. • 콘센트에 여러 제품을 연결하여 사용시 전력 과부하로 인해 누전차단기가 내려가거나 작동 중 전원이 꺼질 수 있으므로 제품을 단독으로 연결하여 사용해 주세요. • 대기전력 차단 콘센트에 연결하여 사용하는 경우 콘센트 상태를 [상시]로 설정하시거나 일반적인 콘센트에 연결하여 사용해 주세요. ▶설치된 장소에 누전차단기를 확인해 주세요. • 제품이 설치된 장소에 누전차단기(두꺼비집)가 내려가 있는건 아닌지 확인해 주세요. 누전차단기가 내려가 있다면 다시 원상복구하여 사용해 주세요. ▶멀티콘센트로 연결하여 사용하는 경우 멀티콘센트를 확인해주세요. • 멀티콘센트의 노후화로 작동이 안될 수 있으니 멀티콘센트를 교체한 후 확인해 주세요. • ON/OFF스위치가 없는 정격용량 250V, 16A 이상의 멀티콘센트를 사용해 주세요. • 벽면콘센트와 멀티콘센트에 여러 제품을 연결하여 사용시 전력 과부하로 인해 누전차단기가 내려가거나 작동 중 전원이 꺼질 수 있으므로 제품을 단독으로 연결하여 사용해 주세요. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/e5f06c75e1da45a68e61271a67bb5064.png|https://static.service.skmagic.com/editor/faq/ckimg/a0768099ec5f4757ad21189c958fc3e0.png|https://static.service.skmagic.com/editor/faq/ckimg/12e3c9b5a54a4d2497541673acf709ca.png
써큘레이터,청소 방법이 궁금해요,"▶스탠드, 모터, 외관 청소 방법을 확인해 주세요. • 부드럽고 마른 천으로 먼지 등을 닦아주시고, 오염이 심한 경우 약간의 물기가 묻은 부드러운 천을 이용해 주세요. • 모터와 스탠드에는 물기가 스며들지 않도록 주의해 주세요. ▶날개, 안전망 청소 방법을 확인해 주세요. • 부드럽고 마른 천으로 먼지 등을 닦아주시고, 오염이 심한 경우 약간의 물기가 묻은 부드러운 천을 이용해 주세요. • 물기가 남아있는 경우 부식이 발생할 수 있으므로 건조하여 사용해 주세요. ▶청소시 주의사항을 확인해 주세요. • 청소 전 반드시 전원코드선을 분리해 주세요. • 유기용제(솔벤트, 신나 등), 표백제 염소 및 연마제가 포함된 세제등은 사용이 불가합니다. • 제품 본체를 물에 담그거나 물을 뿌리지 말아주세요. • 청소 후 물기가 남아있는 경우 부식이 발생할 수 있으므로 완벽히 건조시켜 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
써큘레이터,써큘레이터 조립방법이 궁금해요 (FANCS1200),▶조립 전 제품의 부품 명칭을 확인해 주세요. ▶써큘레이터 조립방법을 확인해 주세요. ①버튼 조작부가 있는 바닥부에 기둥을 꽂고 바닥 밑면 가운데 구멍의 육각나사를 단단히 조여 바닥부와 기둥을 고정시켜 주세요. ②임의로 조립된 헤드 부위의 안전망을 잠금 풀림 방향으로 힘주어 돌려 전/후면 안전망과 날개를 각각 분리해 주세요. ③모터부위에 있는 스피너와 후면 안전망 고정너트를 모두 분리(LOOSEN 방향)해 주세요. ④후면 안전망을 화살표가 위를 향하도록 모터와 조립하고 후면 안전망 고정 너트로 고정(FASTEN 방향)해 주세요. ⑤그다음 날개를 조립한 후 스피너로 고정(FASTEN 방향)해 주세요. ⑥전면 안전망을 윗부분의 자물쇠 모양에 맞춰 잠김 방향으로 조립한 뒤 헤드 뒷면 하단부의 구멍에 나사로 고정시켜 주세요. ⑦제품 바닥의 전원 어댑터 연결 부위에 어댑터를 연결하고 플러그 부분을 콘센트에 연결하여 사용해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/6b9c2dfef62f42bda2cdf4b0866055b0.png|https://static.service.skmagic.com/editor/faq/ckimg/34de466034644e0fa245893220a1819a.png|https://static.service.skmagic.com/editor/faq/ckimg/d8dcbdcfe15b4e3dab3528be1f7d6466.png|https://static.service.skmagic.com/editor/faq/ckimg/313c6f3150434c0c93e3f295c646fc35.png|https://static.service.skmagic.com/editor/faq/ckimg/6de7235353084579b54c6d68cdbadad9.png|https://static.service.skmagic.com/editor/faq/ckimg/40e195e106374f8ca6a5a90c57e1c57b.png|https://static.service.skmagic.com/editor/faq/ckimg/bcd4099e8b4c4b3bb1ed204800d21929.png|https://static.service.skmagic.com/editor/faq/ckimg/85b7374fe4f24b6f8b44b3eeb437bffc.png|https://static.service.skmagic.com/editor/faq/ckimg/27e595e789294e3bafc0a0a09166adf1.png
상업용 스팀오븐레인지,"[E1], [E2], [E4], [E5] 표시가 떠요","▶E1, E2, E4, E5 표시가 뜨는 경우 확인해 주세요. • 제품의 전원코드선을 분리한 뒤 30초 후 재연결하여도 동일하다면 전문가의 점검으로 원인 파악 및 조치가 필요합니다. ☞모델에 따라 내용에 차이가 있을 수 있습니다. 서비스 접수는 [방문예약] 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
전기온수기,"제품에 담긴 물을 배수시키고 싶어요 (CBRH020, CBRH030)",하향식제품과 상향식 제품으로 구분되어있으니 제품별 배수 방법을 확인해 주세요. ▣다음 내용을 확인해 주세요▣ ▶하향식 제품의 물을 배수시키려 하나요? ①냉수입구의 물 공급을 차단해 주세요. ②냉수입구에 설치된 안전밸브를 돌려 분리하면 배수가 가능합니다. ▶상향식 제품의 물을 배수시키려 하나요? ①냉수입구의 물 공급을 차단해 주세요. ②온수출구의 호스 부분을 돌려 분리한 후 제품을 거꾸로 돌리면 배수가 가능합니다.,,https://static.service.skmagic.com/editor/faq/ckimg/daa764a780be413d9e886fa911494d8a.png
커피머신,커피 추출 온도 설정 방법이 궁금해요,"제품의 전원이 꺼진 상태에서 커피 추출 온도 조절이 가능합니다. ▶커피 추출 온도 설정 방법을 확인해 주세요. ①제품의 전원이 꺼진 상태에서 음료 양 조절 버튼을 길게 눌러주세요. 음료 양 버튼에 램프가 점등됩니다. ②음료 양 조절 버튼이 점등되면 해당 버튼을 다시 눌러 1칸 낮은 온도, 2칸 중간 온도, 3칸 높은 온도중에서 선택해 주세요. ③원하는 온도에 알맞게 램프를 켜고 [시작/정지]버튼을 눌러 설정을 완료해 주세요. ▶커피머신 조작부 명칭을 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/4df1c042326a4f5d9a65855407a6df23.png
선풍기,선풍기 청소 방법이 궁금해요,"▶스탠드, 모터 청소 방법 • 중성세제를 묻힌 부드러운 천으로 먼지등을 닦아낸 후 사용해 주세요. • 모터의 회전축은 재봉틀 기름을 이용하여 만들어졌습니다. 녹이 발생하지 않도록 사용해 주세요. • 모터와 스탠드에는 물기가 스며들지 않도록 주의해 주세요. ▶날개, 안전망 청소 방법 • 중성세제를 묻힌 부드러운 천으로 먼지등을 닦아 내어 사용해 주세요. • 오염이 심한 경우 물로 닦아 주세요. 물기가 남아있는 경우 부식이 발생할 수 있음으로 완전히 건조하여 사용해 주세요.",,없음
전기온수기,"온도조절기를 0 으로 설정해도 작동하나요? (CBRH020, CBRH030)",온도조절기 사용방법을 확인해 주세요. ▣다음 내용을 확인해 주세요▣ ▶온도조절기 사용방법을 확인해 주세요. •온도조절기를 시계방향으로 돌리면 온도 설정이 가능하며 설정 후 작동시 우측에 적색램프가 점등됩니다. •온도조절기를 0으로 설정하여도 동파방지를 위해 기본20℃를 유지합니다. •장시간 사용하지 않는 경우 물통의 물을 배수시킨 후 전원 차단 후 보관해 주세요.,,없음
히터,"벽면 설치는 어떻게 해야하나요 (CRHC160, CRHC200)",벽걸이 형태로 설치를 희망하는 경우 확인해 주세요. ▣다음 내용을 확인해 주세요▣ ▶벽면 설치 방법을 확인해 주세요. ①벽면 고정대를 수평으로 고정해 주세요. (아래 이미지 참고) ②본체의 바퀴홈은 하부 고정핀을 이용해 막아주세요. (아래 이미지 참고) ③벽면 고정대와 제품 뒷면 상단의 홈에 맞춰 고정해 주세요. (아래 이미지 참고),,https://static.service.skmagic.com/editor/faq/ckimg/baf86cfa94514d21ac6d19c11dd4c651.png|https://static.service.skmagic.com/editor/faq/ckimg/832fc5ef6c784d6099bf884701d4b983.png|https://static.service.skmagic.com/editor/faq/ckimg/03939ab41bc54253ace8a8f3cb217845.png
써큘레이터,높낮이(길이) 조절이 안돼요 (FANCS1000),▶써큘레이터 높낮이(길이) 조절 방법을 확인해 주세요. • 높이를 조절하기 위하여 한손으로는 제품 뒷면 길이 조절 버튼을 누르고 다른 손으로는 길이 조절부위를 잡고 올려 길이를 조절해 주세요. • 길이 조절 버튼을 눌렀다고해서 자동으로 연장되지 않습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/12a6c20938bb4b54ac5b330035de0789.png
커피머신,아쿠아클린필터를 사용하지 않아도 되나요?,"수질이 우수한 국내에서는 아쿠아 클린 필터를 사용하지 않아도 커피머신 이용이 가능합니다. ▶아쿠아 클린 필터란? • 물에 있는 석회질을 제거 하기위한 필터입니다. • 커피머신은 유럽 생산 제품으로 유럽 수질 환경에 맞춘 필터가 함께 동봉되어 있습니다. ▶아쿠아 클린 필터 사용 TIP을 확인해 주세요. • 수질이 우수한 국내에서 제품을 사용하는 경우 아쿠아클린필터는 사용하지 않아도 무관합니다. • 아쿠아클린필터를 장착하여 사용하는 경우 교체 시기를 준수하여 필터를 교체해야하며, 교체하지 않는 경우 미생물 번식 등 위생 문제가 발생할 수 있습니다. • 비교적 관리가 번거로운 아쿠아클린필터는 설치 기사가 제품 설치 후 고객님의 동의를 얻어 필터 회수 및 폐기를 진행해 드리고 있습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
상업용 스팀오븐레인지,설치시 주의사항은 무엇인가요?,"▶상업용 스팀 오븐을 설치하는 경우 확인해 주세요. • 좌, 우, 뒷면은 10cm 이상 간격을 유지하고, 윗면은 20cm 이상 간격을 유지해 주세요. • 주변의 기기나 도마등으로 좌,우측 냉각용 통풍구를 막지 않도록 주의하여 주세요. • 가스기기나 전열기기 근처에 설치할때는 20cm이상 간격을 확보해 주세요. • 동봉된 고무다리를 반드시 장착하여 설치하고, 제품 하부 공간에는 물건을 올려놓지 말아주세요. • 정격용량 220V/30A 이상의 콘센트를 사용하고 반드시 접지된 상태로 사용해 주세요. • 제품의 자리 이동이 필요할 경우 제품을 끌거나 움직이지 마시고 들어서 옮겨주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
히터,라디에이터(전기히터) 조립은 어떻게 하나요,"대부분의 라디에이터는 조절부와 발열체가 일체형이므로 아래 바퀴만 조립하시면 됩니다. ▣다음 내용을 확인해 주세요▣ ▶라디에이터(전기히터) 조립 방법을 확인해 주세요. ※ 적용모델 : CRHR100E/R150E/R150T/R200E/R250E/R300E/R300T/R300H ①제품이 긁히지 않도록 부드러운 천을 깔거나 부드러운 바닥에 제품을 거꾸로 세워주세요. ②동봉된 U자 고정고리를 제품의 좌측 끝부분에 걸고, 바퀴 고정판의 구멍에 넣고 나사로 조여서 고정시켜 주세요. ③나머지 U자 고정고리도 마찬가지로 우측 끝부분에 걸고, 바퀴 고정판의 구멍에 넣은 후 나사로 조여서 고정시켜 주세요. ④고정된 바퀴 고정판에 각 2개씩 바퀴를 조립해 주세요. <라디에이터 부품 이미지>",,https://static.service.skmagic.com/editor/faq/ckimg/d6c70da1d67e4517b1658dda95f835b6.png
상업용 스팀오븐레인지,"[PRO], [USB] 표시가 떠요","별도의 조작없이 PRO, USB 가 뜨는 경우 버튼 해제가 필요합니다. ▶[PRO], [USB] 표시가 발생하나요? • [예열]버튼을 누를 순서에 [선택] 버튼을 누른 경우 발생하는 표시입니다. • DATE 변경 필요시에만 [선택]버튼을 눌러 사용하는 기능으로 불필요시 사용자가 [선택]버튼을 누르지 않도록 주의해 주세요. • [취소]버튼을 누른 후 [선택]버튼을 3초간 누르면 표시가 사라지며 사용 가능한 상태가 됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
써큘레이터,리모컨 건전지 교체 방법이 궁금해요 (FANCS1000),▶리모컨 건전지 교체 방법을 확인해 주세요. • 건전지는 어린 아이들이 삼킬 위험이 있어 배터리 캡을 쉽게 분리하지 못하도록 설계하여 캡 분리 방법이 어려울 수 있습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/783427741d2944efa49efbf649b9be25.png
써큘레이터,풍속 조절이 안돼요 (FANCS1200),"전원코드선이 연결된 상태로 온도가 표시되는 대기상태에서는 버튼 조작이 불가합니다. ▶대기상태인지 확인해 주세요. • 전원코드선을 연결하면 자동으로 전원이 들어오고 표시부에 온도가 나타나 대기상태를 유지합니다. 이때 전원버튼 외 다른 버튼 조작은 불가합니다. • 대기상태에서 전원버튼을 한번 더 누른 후 버튼을 조작해 주세요. ▶버튼 잠금 상태를 확인해 주세요. • 버튼 잠금 기능이 설정된 상태라면 표시부에 'CL' 과 '풍속단계'가 번갈아가며 표시됩니다. 이때 버튼 조작은 불가합니다. • [타이머]버튼을 3초 이상 눌러 버튼 잠금 ON/OFF 설정을 변경해 주세요. ▶작동중인 모드를 확인해 주세요. • 유아풍 모드로 사용중인경우 초미풍(풍속 0단)으로 작동되며 풍속조절은 불가합니다. • 순환풍 모드로 사용중인경우 순환풍(풍속12단)으로 작동되며 풍속조절은 불가하며, 순환풍모드는 20분 이후 자동으로 일반풍(풍속 3단)으로 변경되어 회전이 멈추고 이때 풍속 조절가능이 가능합니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
써큘레이터,타이머 기능 사용방법이 궁금해요 (FANCS1000),"▶ 타이머는 1시간부터 7시간까지 설정 가능합니다. • 제품이 작동중인 상태에서 시계모양 버튼을 누를때마다 타이머 설정 시간에 램프가 점등됩니다. • 타이머 작동 시간은 1h, 2h, 4h 램프를 통해 표시되며, 4시간 이상 설정시 램프가 점등된 시간을 모두 더하면 확인이 가능합니다. (ex 2h, 4h 2개 램프 점등시 2+4 = 6시간 타이머 설정 상태) ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
커피머신,분쇄 원두(커피가루) 사용방법이 궁금해요,"▶분쇄 원두 사용방법을 확인해 주세요. ①분쇄된 커피 가루를 계량 스푼 기준 한 스푼을 제품 상단 분쇄 커피 투입구에 넣고 뚜껑을 닫아주세요. ②원하는 종류의 커피 선택 후 [아로마 강도] 버튼을 길게 눌러주세요. ③분쇄 커피 표시등이 점등되면 [시작/정지]버튼을 눌러 커피를 추출해 주세요. ※인스턴트 커피는 사용이 불가하며, 원두를 분쇄한 커피 가루만 사용이 가능합니다. 분쇄커피는 한번에 한 스푼만 투입 가능하여 한번만 추출할 수 있습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/f34686021f92495a8262ee191879e662.png
커피머신,새제품 사용시 커피맛이 계속 달라요,"▶새제품에서 추출한 커피맛이 일정하지 않은 경우 확인해 주세요. • 새제품에서 추출된 커피 약 5잔까지는 커피머신 최적화 과정을 거쳐 추출되므로 커피맛이 일정하지 않을 수 있습니다. ▶커피 추출 후 커피찌꺼기가 진흙같이 묽은경우 확인해 주세요. • 새제품에서 커피를 추출하는 경우 커피머신 최적화 과정을 거치게 되며, 이때 커피찌거기가 묽은 형태를 띄일 수 있습니다. • 약 10회 이상 추출한 이후에도 커피찌꺼기가 묽은 형태를 띄는 경우 전문가의 점검이 필요합니다. ☞서비스 접수는 [필립스 서비스센터 ☎1661-0083]을 이용해 주세요.",,없음
커피머신,우유 양 조절 방법이 궁금해요,▶우유 양 조절 방법을 확인해 주세요. ①카푸치노 버튼을 3초 이상 길게 누르면 음료 양 램프와 [시작/정지]버튼 램프가 깜빡입니다. ②[시작/중지]버튼을 눌러 원하는 양의 우유를 추출하고 [시작/정지]버튼을 눌러 수동으로 멈춰주세요. ③커피가 추출되고 완료됩니다. ▶커피머신 조작부 명칭을 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/4df1c042326a4f5d9a65855407a6df23.png
커피머신,대기시간이 무엇인가요/사용 방법이 궁금해요,"▶대기시간이란? • 설정해놓은 대기 시간동안 조작이 없을 경우 자동으로 제품의 전원이 꺼지는 기능입니다. ▶대기시간 설정 방법을 확인해 주세요. ①제품의 전원이 꺼진 상태에서 [스케일/세척]버튼을 길게 누르면 [아로마 강도] 램프가 점등됩니다. ②[아로마 강도]버튼을 눌러 1칸 15분, 2칸 30분, 3칸 1시간, 4칸 3시간 중 원하는 대기시간을 선택해 주세요. ③선택이 끝나면 [시작/정지]버튼을 누른 후 제품의 전원을 껐다 켜면 설정이 완료됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/4df1c042326a4f5d9a65855407a6df23.png
커피머신,라떼 추출도중에 우유를 추가할 수 있나요,▶라떼가 추출되는 도중에 우유 추가가 필요한 경우 확인해 주세요. • 라떼가 추출되고 있어도 우유가 부족한 경우 우유통의 덮개만 열어 우유 추가가 가능합니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/a5fa6879309f41f6b258e7c0ab2a63d5.png
